frequencia_hz,fft_entrada,fft_iir,fft_fir_ret,fft_fir_hann
3054.687500000000,0.000012287608,0.000012447334,0.000011401209,0.000009427520
3056.640625000000,0.000012283740,0.000012442318,0.000011432216,0.000009423805
3058.593750000000,0.000012279883,0.000012437317,0.000011460918,0.000009420114
3060.546875000000,0.000012276035,0.000012432331,0.000011487294,0.000009416449
3062.500000000000,0.000012272198,0.000012427358,0.000011511327,0.000009412809
3064.453125000000,0.000012268371,0.000012422400,0.000011533006,0.000009409195
3066.406250000000,0.000012264553,0.000012417456,0.000011552323,0.000009405606
3068.359375000000,0.000012260746,0.000012412527,0.000011569273,0.000009402044
3070.312500000000,0.000012256949,0.000012407611,0.000011583857,0.000009398507
3072.265625000000,0.000012253162,0.000012402709,0.000011596080,0.000009394996
3074.218750000000,0.000012249385,0.000012397822,0.000011605950,0.000009391510
3076.171875000000,0.000012245617,0.000012392949,0.000011613479,0.000009388051
3078.125000000000,0.000012241860,0.000012388089,0.000011618684,0.000009384617
3080.078125000000,0.000012238113,0.000012383244,0.000011621585,0.000009381209
3082.031250000000,0.000012234375,0.000012378413,0.000011622206,0.000009377826
3083.984375000000,0.000012230648,0.000012373595,0.000011620576,0.000009374468
3085.937500000000,0.000012226930,0.000012368792,0.000011616727,0.000009371135
3087.890625000000,0.000012223223,0.000012364002,0.000011610692,0.000009367827
3089.843750000000,0.000012219525,0.000012359226,0.000011602513,0.000009364543
3091.796875000000,0.000012215837,0.000012354464,0.000011592231,0.000009361282
3093.750000000000,0.000012212159,0.000012349716,0.000011579893,0.000009358046
3095.703125000000,0.000012208491,0.000012344982,0.000011565548,0.000009354833
3097.656250000000,0.000012204832,0.000012340261,0.000011549249,0.000009351642
3099.609375000000,0.000012201184,0.000012335554,0.000011531053,0.000009348474
3101.562500000000,0.000012197545,0.000012330861,0.000011511018,0.000009345328
3103.515625000000,0.000012193916,0.000012326182,0.000011489207,0.000009342203
3105.468750000000,0.000012190297,0.000012321516,0.000011465686,0.000009339098
3107.421875000000,0.000012186687,0.000012316863,0.000011440522,0.000009336014
3109.375000000000,0.000012183087,0.000012312225,0.000011413787,0.000009332950
3111.328125000000,0.000012179497,0.000012307600,0.000011385555,0.000009329905
3113.281250000000,0.000012175917,0.000012302988,0.000011355901,0.000009326878
3115.234375000000,0.000012172346,0.000012298390,0.000011324905,0.000009323870
3117.187500000000,0.000012168785,0.000012293805,0.000011292648,0.000009320878
3119.140625000000,0.000012165234,0.000012289234,0.000011259212,0.000009317903
3121.093750000000,0.000012161693,0.000012284677,0.000011224682,0.000009314945
3123.046875000000,0.000012158161,0.000012280132,0.000011189147,0.000009312001
3125.000000000000,0.000012154638,0.000012275601,0.000011152693,0.000009309073
3126.953125000000,0.000012151126,0.000012271084,0.000011115412,0.000009306158
3128.906250000000,0.000012147623,0.000012266580,0.000011077395,0.000009303258
3130.859375000000,0.000012144129,0.000012262089,0.000011038734,0.000009300369
3132.812500000000,0.000012140645,0.000012257611,0.000010999522,0.000009297493
3134.765625000000,0.000012137171,0.000012253147,0.000010959855,0.000009294629
3136.718750000000,0.000012133706,0.000012248695,0.000010919827,0.000009291775
3138.671875000000,0.000012130251,0.000012244258,0.000010879534,0.000009288932
3140.625000000000,0.000012126805,0.000012239833,0.000010839069,0.000009286098
3142.578125000000,0.000012123369,0.000012235421,0.000010798529,0.000009283273
3144.531250000000,0.000012119942,0.000012231023,0.000010758008,0.000009280457
3146.484375000000,0.000012116525,0.000012226637,0.000010717601,0.000009277649
3148.437500000000,0.000012113117,0.000012222265,0.000010677400,0.000009274847
3150.390625000000,0.000012109719,0.000012217906,0.000010637497,0.000009272053
3152.343750000000,0.000012106330,0.000012213559,0.000010597983,0.000009269264
3154.296875000000,0.000012102951,0.000012209226,0.000010558947,0.000009266482
3156.250000000000,0.000012099581,0.000012204906,0.000010520477,0.000009263704
3158.203125000000,0.000012096220,0.000012200599,0.000010482656,0.000009260931
3160.156250000000,0.000012092869,0.000012196304,0.000010445568,0.000009258163
3162.109375000000,0.000012089527,0.000012192023,0.000010409291,0.000009255398
3164.062500000000,0.000012086195,0.000012187755,0.000010373904,0.000009252637
3166.015625000000,0.000012082872,0.000012183499,0.000010339477,0.000009249878
3167.968750000000,0.000012079558,0.000012179256,0.000010306083,0.000009247122
3169.921875000000,0.000012076254,0.000012175026,0.000010273787,0.000009244369
3171.875000000000,0.000012072959,0.000012170809,0.000010242650,0.000009241617
3173.828125000000,0.000012069674,0.000012166604,0.000010212732,0.000009238868
3175.781250000000,0.000012066397,0.000012162413,0.000010184085,0.000009236119
3177.734375000000,0.000012063130,0.000012158234,0.000010156758,0.000009233372
3179.687500000000,0.000012059872,0.000012154067,0.000010130796,0.000009230626
3181.640625000000,0.000012056624,0.000012149914,0.000010106237,0.000009227881
3183.593750000000,0.000012053385,0.000012145773,0.000010083117,0.000009225136
3185.546875000000,0.000012050155,0.000012141645,0.000010061464,0.000009222392
3187.500000000000,0.000012046934,0.000012137529,0.000010041301,0.000009219648
3189.453125000000,0.000012043722,0.000012133426,0.000010022648,0.000009216905
3191.406250000000,0.000012040520,0.000012129335,0.000010005517,0.000009214162
3193.359375000000,0.000012037327,0.000012125257,0.000009989917,0.000009211420
3195.312500000000,0.000012034143,0.000012121192,0.000009975849,0.000009208678
3197.265625000000,0.000012030968,0.000012117139,0.000009963310,0.000009205936
3199.218750000000,0.000012027802,0.000012113099,0.000009952293,0.000009203195
3201.171875000000,0.000012024646,0.000012109071,0.000009942784,0.000009200454
3203.125000000000,0.000012021499,0.000012105055,0.000009934764,0.000009197714
3205.078125000000,0.000012018360,0.000012101052,0.000009928211,0.000009194975
3207.031250000000,0.000012015231,0.000012097061,0.000009923096,0.000009192236
3208.984375000000,0.000012012111,0.000012093083,0.000009919386,0.000009189499
3210.937500000000,0.000012009001,0.000012089117,0.000009917045,0.000009186763
3212.890625000000,0.000012005899,0.000012085163,0.000009916031,0.000009184028
3214.843750000000,0.000012002806,0.000012081221,0.000009916299,0.000009181295
3216.796875000000,0.000011999722,0.000012077292,0.000009917800,0.000009178564
3218.750000000000,0.000011996648,0.000012073375,0.000009920482,0.000009175835
3220.703125000000,0.000011993582,0.000012069471,0.000009924290,0.000009173109
3222.656250000000,0.000011990526,0.000012065578,0.000009929164,0.000009170385
3224.609375000000,0.000011987478,0.000012061698,0.000009935046,0.000009167664
3226.562500000000,0.000011984440,0.000012057830,0.000009941870,0.000009164947
3228.515625000000,0.000011981410,0.000012053974,0.000009949573,0.000009162234
3230.468750000000,0.000011978389,0.000012050131,0.000009958087,0.000009159524
3232.421875000000,0.000011975378,0.000012046299,0.000009967344,0.000009156819
3234.375000000000,0.000011972375,0.000012042479,0.000009977275,0.000009154118
3236.328125000000,0.000011969382,0.000012038672,0.000009987809,0.000009151422
3238.281250000000,0.000011966397,0.000012034877,0.000009998876,0.000009148732
3240.234375000000,0.000011963421,0.000012031093,0.000010010405,0.000009146047
3242.187500000000,0.000011960454,0.000012027322,0.000010022325,0.000009143369
3244.140625000000,0.000011957496,0.000012023563,0.000010034565,0.000009140697
3246.093750000000,0.000011954547,0.000012019815,0.000010047055,0.000009138031
3248.046875000000,0.000011951607,0.000012016080,0.000010059725,0.000009135373
3250.000000000000,0.000011948676,0.000012012356,0.000010072507,0.000009132722
3251.953125000000,0.000011945753,0.000012008645,0.000010085333,0.000009130079
3253.906250000000,0.000011942839,0.000012004945,0.000010098138,0.000009127444
3255.859375000000,0.000011939935,0.000012001258,0.000010110857,0.000009124817
3257.812500000000,0.000011937039,0.000011997582,0.000010123428,0.000009122199
3259.765625000000,0.000011934152,0.000011993918,0.000010135789,0.000009119590
3261.718750000000,0.000011931273,0.000011990265,0.000010147883,0.000009116990
